TripID,BookingID,StartTime,EndTime,DistanceKM,Fare,PaymentMethod,SurgeMultiplier,Stops,GPSRoute
1585,1585,2025-05-02 10:49:07,2025-05-02 11:02:07,6.91,97.11,Cash,1.09,3,
1586,1586,2025-07-21 11:36:14,2025-07-21 12:20:14,22.11,325.71,Wallet,1.24,0,
1587,1587,2025-05-29 03:18:30,2025-05-29 04:04:30,23.4,335.15,Card,1.46,0,
1589,1589,2025-10-06 05:09:53,2025-10-06 05:52:53,21.73,261.25,Card,1.25,0,
1590,1590,2025-05-09 22:21:26,2025-05-09 22:48:26,13.77,188.31,Wallet,1.25,0,
1591,1591,2025-09-08 19:53:38,2025-09-08 20:16:38,11.85,166.82,Card,1.15,3,
1592,1592,2025-07-21 10:45:40,2025-07-21 11:00:40,7.7,109.27,Card,1.25,1,
1593,1593,2025-04-29 00:54:40,2025-04-29 00:59:40,2.85,29.68,Cash,1.34,2,
1594,1594,2025-08-22 08:42:47,2025-08-22 09:01:47,9.78,126.71,Cash,1.21,1,
1595,1595,2025-08-25 02:59:31,2025-08-25 03:39:31,20.22,288.68,Wallet,1.22,0,
1596,1596,2025-04-23 11:08:51,2025-04-23 11:10:51,1.01,11.05,Card,1.34,2,
1597,1597,2025-05-03 09:35:51,2025-05-03 09:37:51,1.22,16.82,Cash,1.09,2,
1598,1598,2025-08-11 22:22:10,2025-08-11 22:39:10,8.62,104.57,Card,1.39,0,
1599,1599,2025-05-05 09:15:17,2025-05-05 09:34:17,9.57,132.78,Cash,1.48,1,
1601,1601,2025-08-03 11:46:00,2025-08-03 12:02:00,8.12,106.68,Cash,1.26,0,
1602,1602,2025-05-23 07:41:02,2025-05-23 07:58:02,8.68,95.66,Wallet,1.35,2,
1603,1603,2025-09-16 03:21:15,2025-09-16 03:32:15,5.57,58.55,Card,1.4,0,
1604,1604,2025-09-24 10:17:07,2025-09-24 10:42:07,12.96,160.58,Card,1.35,3,
1610,1610,2025-09-18 00:12:46,2025-09-18 00:53:46,20.98,219.13,Wallet,1.34,3,
1611,1611,2025-08-02 13:36:09,2025-08-02 14:05:09,14.51,196.46,Card,1.25,2,
1612,1612,2025-07-10 10:27:21,2025-07-10 10:36:21,4.64,65.08,Card,1.04,2,
1613,1613,2025-09-22 15:27:18,2025-09-22 15:35:18,4.34,63.33,Wallet,1.01,2,
1614,1614,2025-05-28 03:05:02,2025-05-28 03:11:02,3.12,32.96,Cash,1.03,2,
1615,1615,2025-06-05 03:53:51,2025-06-05 03:57:51,2.02,29.8,Card,1.19,0,
1616,1616,2025-06-15 09:48:24,2025-06-15 10:18:24,15.32,169.18,Cash,1.24,1,
1617,1617,2025-05-09 12:15:21,2025-05-09 12:49:21,17.1,219.86,Wallet,1.27,3,
1619,1619,2025-08-27 21:34:45,2025-08-27 22:05:45,15.52,213.02,Wallet,1.37,3,
1620,1620,2025-05-08 16:48:40,2025-05-08 17:16:40,14.47,174.66,Card,1.18,2,
1621,1621,2025-06-09 03:06:00,2025-06-09 03:37:00,15.52,232.01,Card,1.45,2,
1622,1622,2025-04-19 15:00:58,2025-04-19 15:07:58,3.93,58.91,Card,1.2,0,
1624,1624,2025-05-30 06:56:42,2025-05-30 07:05:42,4.88,60.76,Wallet,1.12,1,
1625,1625,2025-07-30 17:59:26,2025-07-30 18:08:26,4.71,53.2,Cash,1.48,3,
1626,1626,2025-09-03 19:46:46,2025-09-03 20:13:46,13.96,156.54,Wallet,1.45,3,
1629,1629,2025-08-11 08:33:34,2025-08-11 08:42:34,4.98,73.49,Wallet,1.39,3,
1631,1631,2025-09-09 23:27:24,2025-09-10 00:02:24,17.83,260.96,Cash,1.19,2,
1632,1632,2025-07-24 16:16:34,2025-07-24 16:51:34,17.96,240.38,Cash,1.37,3,
1634,1634,2025-08-13 01:16:57,2025-08-13 02:03:57,23.58,301.59,Cash,1.27,2,
1636,1636,2025-05-18 00:23:12,2025-05-18 00:26:12,1.87,20.39,Card,1.08,1,
1638,1638,2025-05-26 03:35:38,2025-05-26 04:16:38,20.95,237.18,Card,1.19,0,
1640,1640,2025-06-26 19:35:08,2025-06-26 20:19:08,22.38,297.82,Wallet,1.21,1,
1641,1641,2025-05-08 13:45:14,2025-05-08 13:59:14,7.33,78.86,Wallet,1.01,2,
1642,1642,2025-06-11 10:38:35,2025-06-11 11:10:35,16.22,167.81,Card,1.05,1,
1643,1643,2025-08-27 22:58:16,2025-08-27 23:46:16,24.38,276.06,Card,1.16,2,
1644,1644,2025-08-12 21:06:11,2025-08-12 21:49:11,21.83,236.22,Wallet,1.37,1,
1646,1646,2025-05-29 13:53:46,2025-05-29 13:57:46,2.14,25.4,Card,1.4,0,
1647,1647,2025-07-22 07:17:44,2025-07-22 07:24:44,3.6,37.46,Cash,1.12,0,
1649,1649,2025-06-04 11:00:58,2025-06-04 11:41:58,20.72,264.96,Wallet,1.14,1,
1650,1650,2025-08-04 12:23:33,2025-08-04 12:47:33,12.2,136.77,Card,1.43,1,
1652,1652,2025-05-15 08:31:24,2025-05-15 08:34:24,1.75,23.53,Cash,1.45,1,
1653,1653,2025-09-04 04:53:37,2025-09-04 05:22:37,14.79,192.97,Wallet,1.21,3,
1654,1654,2025-05-02 16:39:09,2025-05-02 17:03:09,12.18,143.38,Cash,1.21,2,
1657,1657,2025-07-12 10:24:00,2025-07-12 10:57:00,16.84,209.97,Card,1.05,1,
1658,1658,2025-09-23 12:38:07,2025-09-23 13:05:07,13.7,191.78,Card,1.2,1,
1659,1659,2025-09-10 10:21:23,2025-09-10 10:53:23,16.42,189.66,Card,1.38,1,
1660,1660,2025-09-15 07:53:21,2025-09-15 08:42:21,24.84,318.28,Wallet,1.08,1,
1661,1661,2025-09-27 11:54:25,2025-09-27 12:03:25,4.65,54.72,Card,1.5,0,
1662,1662,2025-05-11 21:57:51,2025-05-11 22:37:51,20.26,248.34,Card,1.46,0,
1663,1663,2025-08-09 14:30:02,2025-08-09 15:17:02,23.67,269.0,Card,1.08,3,
1664,1664,2025-05-26 10:15:44,2025-05-26 10:36:44,10.57,119.78,Wallet,1.37,1,
1665,1665,2025-04-26 14:28:46,2025-04-26 14:56:46,14.12,194.44,Cash,1.24,3,
1667,1667,2025-05-27 15:08:14,2025-05-27 15:44:14,18.15,231.46,Cash,1.26,0,
1669,1669,2025-06-17 17:37:56,2025-06-17 18:09:56,16.26,171.59,Wallet,1.05,2,
1670,1670,2025-10-03 14:45:29,2025-10-03 14:58:29,6.91,102.92,Wallet,1.5,2,
1672,1672,2025-07-31 07:11:32,2025-07-31 07:55:32,22.36,324.64,Wallet,1.0,3,
1674,1674,2025-08-22 21:25:42,2025-08-22 22:12:42,23.8,319.66,Cash,1.23,2,
1675,1675,2025-09-03 12:18:59,2025-09-03 12:28:59,5.39,61.3,Card,1.2,0,
1677,1677,2025-07-01 06:22:17,2025-07-01 06:36:17,7.05,99.31,Wallet,1.34,2,
1678,1678,2025-08-14 12:13:58,2025-08-14 12:56:58,21.55,274.73,Cash,1.37,3,
1681,1681,2025-04-24 03:46:59,2025-04-24 04:27:59,20.55,219.2,Wallet,1.05,1,
1682,1682,2025-10-08 09:46:24,2025-10-08 09:51:24,2.62,38.95,Cash,1.27,2,
1684,1684,2025-09-07 10:06:06,2025-09-07 10:10:06,2.16,25.56,Wallet,1.32,3,
1686,1686,2025-06-18 19:29:59,2025-06-18 19:39:59,5.15,65.6,Card,1.48,2,
1687,1687,2025-07-01 02:49:56,2025-07-01 03:09:56,10.04,112.03,Cash,1.23,3,
1688,1688,2025-09-24 05:00:23,2025-09-24 05:40:23,20.21,283.69,Card,1.41,1,
1690,1690,2025-06-25 23:37:16,2025-06-26 00:11:16,17.28,251.43,Wallet,1.07,3,
1691,1691,2025-07-20 05:50:28,2025-07-20 06:32:28,21.33,276.41,Card,1.01,1,
1693,1693,2025-10-01 11:05:23,2025-10-01 11:24:23,9.84,105.93,Wallet,1.45,2,
1695,1695,2025-07-23 20:10:49,2025-07-23 20:54:49,22.48,228.88,Card,1.28,1,
1696,1696,2025-07-01 02:36:58,2025-07-01 02:48:58,6.33,85.61,Wallet,1.17,0,
1697,1697,2025-06-08 18:59:45,2025-06-08 19:13:45,7.43,105.35,Wallet,1.42,3,
1698,1698,2025-05-31 07:21:01,2025-05-31 07:53:01,16.36,212.0,Card,1.11,1,
1699,1699,2025-05-15 12:34:21,2025-05-15 13:15:21,20.56,267.5,Cash,1.45,3,
1700,1700,2025-05-03 02:52:01,2025-05-03 03:06:01,7.47,96.78,Cash,1.35,3,
1701,1701,2025-04-29 15:43:54,2025-04-29 15:47:54,2.07,24.67,Wallet,1.1,3,
1702,1702,2025-10-03 19:12:15,2025-10-03 19:47:15,17.89,182.16,Card,1.24,1,
1703,1703,2025-05-29 11:45:40,2025-05-29 11:48:40,1.56,22.9,Wallet,1.48,0,
1704,1704,2025-06-18 22:02:11,2025-06-18 22:35:11,16.79,223.59,Wallet,1.25,2,
1706,1706,2025-07-12 16:14:14,2025-07-12 16:37:14,11.71,131.2,Wallet,1.05,0,
1708,1708,2025-07-18 00:25:55,2025-07-18 01:08:55,21.92,233.76,Card,1.4,0,
1710,1710,2025-08-14 10:34:46,2025-08-14 10:57:46,11.8,176.78,Cash,1.08,1,
1711,1711,2025-04-25 07:10:51,2025-04-25 07:21:51,5.67,68.02,Card,1.36,3,
1712,1712,2025-05-26 07:14:22,2025-05-26 07:31:22,8.54,89.84,Cash,1.4,3,
1713,1713,2025-05-07 17:42:11,2025-05-07 18:20:11,19.15,217.41,Card,1.31,2,
1714,1714,2025-09-22 12:09:19,2025-09-22 12:30:19,10.95,125.7,Card,1.29,3,
1715,1715,2025-09-26 11:11:59,2025-09-26 11:53:59,21.4,252.95,Wallet,1.39,1,
1716,1716,2025-04-25 21:21:03,2025-04-25 21:42:03,10.66,129.01,Cash,1.02,0,
1720,1720,2025-06-25 18:12:54,2025-06-25 18:22:54,5.22,58.36,Wallet,1.44,2,
1722,1722,2025-08-06 06:12:00,2025-08-06 06:50:00,19.08,219.98,Cash,1.39,3,
1726,1726,2025-06-04 16:03:37,2025-06-04 16:34:37,15.99,176.46,Cash,1.43,3,
1727,1727,2025-08-11 17:10:34,2025-08-11 17:36:34,13.18,172.6,Cash,1.01,0,
1728,1728,2025-09-21 14:08:13,2025-09-21 14:21:13,6.77,80.93,Card,1.43,0,
1732,1732,2025-09-10 13:10:13,2025-09-10 13:30:13,10.02,106.53,Wallet,1.31,2,
1733,1733,2025-04-18 14:53:50,2025-04-18 15:02:50,4.52,55.75,Wallet,1.31,3,
1734,1734,2025-05-08 04:06:38,2025-05-08 04:48:38,21.44,248.77,Cash,1.14,0,
1735,1735,2025-06-12 09:00:11,2025-06-12 09:10:11,5.41,62.85,Card,1.09,3,
1736,1736,2025-05-23 01:48:56,2025-05-23 02:14:56,13.08,157.69,Cash,1.23,1,
1737,1737,2025-06-15 19:15:52,2025-06-15 19:53:52,19.4,272.92,Cash,1.4,3,
1738,1738,2025-06-06 18:33:19,2025-06-06 19:09:19,18.13,231.3,Card,1.1,0,
1739,1739,2025-07-05 13:46:05,2025-07-05 14:05:05,9.54,104.42,Cash,1.33,3,
1740,1740,2025-09-21 07:32:19,2025-09-21 08:01:19,14.95,171.16,Cash,1.24,0,
1741,1741,2025-06-10 16:14:20,2025-06-10 16:27:20,6.84,89.87,Wallet,1.22,2,
1742,1742,2025-06-04 02:03:19,2025-06-04 02:06:19,1.99,27.32,Cash,1.33,0,
1743,1743,2025-04-11 15:00:07,2025-04-11 15:28:07,14.34,146.11,Card,1.4,2,
1744,1744,2025-08-30 13:46:26,2025-08-30 14:25:26,19.87,296.31,Wallet,1.1,3,
1746,1746,2025-09-22 07:49:04,2025-09-22 08:13:04,12.17,161.75,Card,1.12,0,
1748,1748,2025-08-31 20:19:43,2025-08-31 20:51:43,16.23,225.7,Card,1.28,3,
1750,1750,2025-07-11 17:17:40,2025-07-11 18:06:40,24.89,373.13,Wallet,1.38,3,
1751,1751,2025-05-13 14:38:04,2025-05-13 14:55:04,8.84,114.48,Cash,1.17,1,
1752,1752,2025-10-02 21:53:06,2025-10-02 22:06:06,6.76,100.5,Card,1.21,0,
1753,1753,2025-06-07 12:59:52,2025-06-07 13:03:52,2.34,29.33,Wallet,1.33,0,
1754,1754,2025-07-19 02:43:03,2025-07-19 03:17:03,17.26,184.73,Card,1.49,2,
1755,1755,2025-05-10 14:14:13,2025-05-10 14:25:13,5.94,73.07,Wallet,1.04,3,
1756,1756,2025-07-20 03:27:41,2025-07-20 03:53:41,13.46,175.66,Wallet,1.2,3,
1757,1757,2025-06-14 14:53:36,2025-06-14 14:56:36,1.9,20.33,Cash,1.18,1,
1758,1758,2025-08-16 19:02:44,2025-08-16 19:19:44,8.64,100.85,Card,1.12,0,
1759,1759,2025-06-06 01:04:06,2025-06-06 01:37:06,16.97,175.58,Wallet,1.11,1,
1761,1761,2025-09-05 12:00:36,2025-09-05 12:16:36,8.17,109.18,Card,1.03,0,
1762,1762,2025-04-19 18:12:27,2025-04-19 18:28:27,8.4,113.64,Cash,1.4,0,
1763,1763,2025-08-01 14:44:12,2025-08-01 14:55:12,5.93,76.54,Card,1.32,0,
1765,1765,2025-04-24 04:44:58,2025-04-24 04:49:58,2.81,38.82,Cash,1.11,0,
1766,1766,2025-09-18 02:21:15,2025-09-18 03:08:15,23.79,327.0,Cash,1.15,3,
1767,1767,2025-07-02 22:25:59,2025-07-02 22:39:59,7.46,98.09,Cash,1.02,3,
1768,1768,2025-06-28 10:04:44,2025-06-28 10:53:44,24.86,307.99,Cash,1.3,3,
1769,1769,2025-07-29 10:07:47,2025-07-29 10:11:47,2.42,27.2,Wallet,1.47,0,
1770,1770,2025-06-01 18:20:52,2025-06-01 18:30:52,5.01,53.64,Card,1.35,0,
1772,1772,2025-05-25 14:38:13,2025-05-25 15:06:13,14.42,171.42,Cash,1.47,0,
1773,1773,2025-06-03 06:32:12,2025-06-03 06:47:12,7.75,98.63,Cash,1.05,0,
1774,1774,2025-05-18 22:12:55,2025-05-18 22:36:55,12.06,125.18,Wallet,1.06,2,
1775,1775,2025-06-28 19:34:21,2025-06-28 19:59:21,12.71,172.42,Card,1.4,2,
1776,1776,2025-05-23 17:22:08,2025-05-23 18:02:08,20.38,231.34,Card,1.11,1,
1777,1777,2025-06-20 21:19:49,2025-06-20 21:38:49,9.66,120.07,Cash,1.11,2,
1779,1779,2025-07-31 18:45:00,2025-07-31 19:10:00,12.66,166.05,Cash,1.23,0,
1781,1781,2025-07-03 00:20:25,2025-07-03 00:56:25,18.41,264.31,Wallet,1.39,1,
1782,1782,2025-09-24 18:32:07,2025-09-24 18:59:07,13.75,188.33,Wallet,1.4,2,
1783,1783,2025-08-04 21:37:33,2025-08-04 21:48:33,5.89,69.98,Wallet,1.02,2,
1784,1784,2025-08-22 21:48:12,2025-08-22 22:23:12,17.64,220.13,Card,1.25,1,
1786,1786,2025-06-24 22:56:25,2025-06-24 23:02:25,3.11,35.48,Wallet,1.0,1,
1788,1788,2025-07-25 14:43:21,2025-07-25 14:57:21,7.01,83.77,Cash,1.46,3,
1790,1790,2025-04-10 15:29:15,2025-04-10 15:41:15,6.27,81.69,Wallet,1.03,2,
1792,1792,2025-09-28 08:49:32,2025-09-28 09:19:32,15.34,167.75,Wallet,1.17,0,
1793,1793,2025-10-01 23:14:48,2025-10-01 23:25:48,5.7,78.42,Card,1.3,1,
1794,1794,2025-08-25 05:38:14,2025-08-25 06:10:14,16.36,189.44,Cash,1.39,2,
1796,1796,2025-06-13 13:50:10,2025-06-13 13:59:10,4.69,48.47,Wallet,1.33,1,
1797,1797,2025-08-06 18:59:47,2025-08-06 19:23:47,12.22,178.37,Card,1.43,1,
1800,1800,2025-08-15 01:45:06,2025-08-15 02:09:06,12.38,130.11,Card,1.0,0,
1801,1801,2025-08-31 08:17:39,2025-08-31 08:28:39,5.82,83.62,Cash,1.12,0,
1802,1802,2025-06-20 07:24:55,2025-06-20 08:02:55,19.28,257.37,Wallet,1.03,2,
1804,1804,2025-07-09 09:55:38,2025-07-09 10:43:38,24.02,244.48,Wallet,1.08,1,
1805,1805,2025-09-22 01:04:27,2025-09-22 01:26:27,11.49,142.3,Cash,1.44,2,
1806,1806,2025-09-13 20:01:27,2025-09-13 20:46:27,22.97,304.71,Cash,1.1,2,
1807,1807,2025-08-06 21:39:48,2025-08-06 21:42:48,1.98,23.07,Wallet,1.03,0,
1809,1809,2025-07-12 05:43:41,2025-07-12 06:29:41,23.39,311.15,Cash,1.41,3,
1812,1812,2025-05-29 15:41:33,2025-05-29 16:22:33,20.57,254.72,Cash,1.28,1,
1813,1813,2025-08-18 05:53:56,2025-08-18 06:34:56,20.92,236.61,Wallet,1.16,2,
1815,1815,2025-09-22 09:01:21,2025-09-22 09:06:21,2.79,40.84,Cash,1.0,2,
1816,1816,2025-10-07 12:15:07,2025-10-07 12:18:07,1.6,22.72,Wallet,1.02,2,
1817,1817,2025-04-17 13:08:24,2025-04-17 13:10:24,1.28,13.34,Wallet,1.3,1,
1818,1818,2025-05-04 13:13:39,2025-05-04 13:29:39,8.44,107.27,Cash,1.12,2,
1819,1819,2025-05-28 03:34:21,2025-05-28 04:16:21,21.18,257.73,Wallet,1.32,0,
1820,1820,2025-05-13 20:35:41,2025-05-13 20:41:41,3.39,37.42,Wallet,1.31,3,
1821,1821,2025-04-23 17:38:44,2025-04-23 18:09:44,15.54,222.83,Cash,1.22,3,
1822,1822,2025-05-23 17:46:41,2025-05-23 18:31:41,22.94,324.35,Wallet,1.39,0,
1823,1823,2025-05-02 06:43:26,2025-05-02 07:04:26,10.5,105.12,Cash,1.3,3,
1824,1824,2025-08-09 18:46:17,2025-08-09 19:13:17,13.91,161.72,Wallet,1.34,0,
1826,1826,2025-06-18 23:11:20,2025-06-18 23:59:20,24.24,329.34,Card,1.08,1,
1828,1828,2025-07-15 19:52:37,2025-07-15 20:35:37,21.84,283.32,Wallet,1.44,2,
1829,1829,2025-06-16 20:21:28,2025-06-16 20:43:28,11.24,116.64,Cash,1.38,3,
1830,1830,2025-09-26 15:36:40,2025-09-26 16:10:40,17.22,218.98,Cash,1.14,3,
1831,1831,2025-08-24 21:25:12,2025-08-24 21:51:12,13.19,152.98,Wallet,1.48,0,
1832,1832,2025-06-26 16:16:07,2025-06-26 16:18:07,1.29,14.16,Card,1.05,1,
1833,1833,2025-07-15 01:37:18,2025-07-15 02:06:18,14.86,160.17,Wallet,1.22,0,
1835,1835,2025-06-22 09:22:24,2025-06-22 09:52:24,15.12,201.63,Card,1.37,0,
1837,1837,2025-05-08 19:03:27,2025-05-08 19:37:27,17.16,253.78,Card,1.42,3,
1838,1838,2025-04-13 00:57:43,2025-04-13 01:35:43,19.14,253.22,Cash,1.34,3,
1839,1839,2025-07-07 23:56:07,2025-07-08 00:29:07,16.99,244.6,Card,1.41,1,
1841,1841,2025-05-11 08:50:21,2025-05-11 09:32:21,21.46,248.93,Wallet,1.26,1,
1842,1842,2025-07-03 17:11:18,2025-07-03 17:57:18,23.2,242.95,Cash,1.21,3,
1843,1843,2025-08-29 14:41:27,2025-08-29 15:18:27,18.53,221.46,Card,1.48,1,
1845,1845,2025-07-23 10:22:11,2025-07-23 10:25:11,1.97,25.09,Cash,1.2,1,
1846,1846,2025-05-12 20:29:40,2025-05-12 21:15:40,23.05,343.29,Wallet,1.47,2,
1848,1848,2025-07-03 18:31:24,2025-07-03 18:52:24,10.72,152.78,Card,1.4,0,
1849,1849,2025-05-20 09:27:24,2025-05-20 09:56:24,14.9,181.66,Cash,1.2,1,
1850,1850,2025-04-24 13:27:37,2025-04-24 14:14:37,23.57,346.65,Wallet,1.21,2,
1852,1852,2025-05-05 12:15:57,2025-05-05 12:20:57,2.94,35.56,Card,1.27,2,
1854,1854,2025-06-28 12:24:59,2025-06-28 12:53:59,14.91,164.95,Cash,1.15,0,
1857,1857,2025-04-29 01:37:26,2025-04-29 01:42:26,2.61,34.14,Wallet,1.02,1,
1861,1861,2025-08-07 01:37:25,2025-08-07 01:41:25,2.1,29.99,Cash,1.23,0,
1862,1862,2025-04-24 20:38:05,2025-04-24 20:52:05,7.31,86.86,Wallet,1.44,0,
1863,1863,2025-09-16 03:04:51,2025-09-16 03:40:51,18.17,206.2,Wallet,1.2,2,
1865,1865,2025-08-19 16:26:17,2025-08-19 16:35:17,4.69,47.79,Card,1.33,2,
1866,1866,2025-06-12 21:23:22,2025-06-12 21:43:22,10.12,113.56,Wallet,1.03,0,
1867,1867,2025-07-30 09:38:45,2025-07-30 10:20:45,21.16,275.21,Card,1.13,2,
1868,1868,2025-07-26 05:48:12,2025-07-26 06:25:12,18.66,251.92,Wallet,1.2,0,
1870,1870,2025-04-26 19:38:57,2025-04-26 19:42:57,2.0,25.53,Wallet,1.27,1,
1871,1871,2025-05-27 10:41:38,2025-05-27 10:55:38,7.11,105.48,Card,1.44,1,
1873,1873,2025-08-29 20:39:01,2025-08-29 21:08:01,14.62,195.14,Card,1.25,2,
1874,1874,2025-06-14 23:39:38,2025-06-15 00:15:38,18.2,217.87,Cash,1.03,0,
1875,1875,2025-08-03 13:54:11,2025-08-03 14:32:11,19.42,195.44,Cash,1.07,0,
1877,1877,2025-06-22 19:39:51,2025-06-22 19:56:51,8.95,130.11,Cash,1.25,3,
1879,1879,2025-08-20 20:16:07,2025-08-20 20:35:07,9.77,139.77,Wallet,1.38,2,
1880,1880,2025-04-10 18:39:25,2025-04-10 19:15:25,18.09,260.05,Wallet,1.03,1,
1881,1881,2025-10-06 11:20:35,2025-10-06 12:05:35,22.66,248.29,Cash,1.36,0,
1883,1883,2025-05-18 18:06:37,2025-05-18 18:23:37,8.59,118.03,Card,1.28,3,
1884,1884,2025-07-17 15:07:32,2025-07-17 15:55:32,24.38,313.74,Wallet,1.15,3,
1887,1887,2025-04-30 22:36:39,2025-04-30 22:47:39,5.68,62.1,Cash,1.4,2,
1888,1888,2025-06-14 04:49:34,2025-06-14 05:16:34,13.52,156.41,Cash,1.21,2,
1889,1889,2025-09-06 18:37:15,2025-09-06 19:10:15,16.68,188.34,Cash,1.16,3,
1892,1892,2025-10-09 01:49:34,2025-10-09 02:13:34,12.16,164.38,Wallet,1.48,2,
1893,1893,2025-04-21 01:33:54,2025-04-21 02:04:54,15.58,178.62,Card,1.26,2,
1894,1894,2025-06-03 02:41:17,2025-06-03 02:56:17,7.87,89.55,Wallet,1.33,1,
1895,1895,2025-07-31 02:46:01,2025-07-31 02:56:01,5.36,76.04,Cash,1.17,2,
1897,1897,2025-07-27 23:11:37,2025-07-27 23:15:37,2.35,24.87,Card,1.06,3,
1899,1899,2025-08-13 16:40:49,2025-08-13 16:49:49,4.99,59.05,Cash,1.31,2,
1900,1900,2025-08-28 04:13:18,2025-08-28 05:00:18,23.67,308.18,Wallet,1.25,1,
1902,1902,2025-08-17 17:03:46,2025-08-17 17:17:46,7.39,80.06,Cash,1.29,3,
1903,1903,2025-05-07 15:58:26,2025-05-07 16:40:26,21.2,228.9,Cash,1.47,1,
1905,1905,2025-08-29 23:41:47,2025-08-29 23:57:47,8.38,118.0,Cash,1.42,2,
1908,1908,2025-04-24 13:10:37,2025-04-24 13:26:37,8.26,110.89,Wallet,1.2,0,
1909,1909,2025-10-02 04:55:45,2025-10-02 05:15:45,10.34,115.94,Wallet,1.27,0,
1910,1910,2025-08-31 23:09:21,2025-08-31 23:25:21,8.28,99.08,Wallet,1.15,0,
1912,1912,2025-05-30 15:41:31,2025-05-30 15:48:31,3.94,57.77,Card,1.37,0,
1913,1913,2025-04-15 16:53:02,2025-04-15 17:11:02,9.33,94.66,Cash,1.21,1,
1914,1914,2025-09-05 10:16:21,2025-09-05 10:22:21,3.1,42.25,Card,1.35,0,
1916,1916,2025-08-30 05:17:45,2025-08-30 05:38:45,10.68,153.9,Card,1.11,3,
1917,1917,2025-04-27 18:03:54,2025-04-27 18:31:54,14.32,201.9,Card,1.37,0,
1918,1918,2025-06-08 14:11:44,2025-06-08 14:50:44,19.82,246.13,Wallet,1.42,3,
1919,1919,2025-05-26 02:54:43,2025-05-26 03:00:43,3.09,36.11,Cash,1.31,3,
1921,1921,2025-05-13 04:57:17,2025-05-13 05:02:17,2.61,27.35,Cash,1.34,2,
1922,1922,2025-06-17 19:27:33,2025-06-17 19:41:33,7.07,98.42,Wallet,1.1,0,
1923,1923,2025-08-06 16:27:00,2025-08-06 16:45:00,9.24,120.43,Wallet,1.04,3,
1925,1925,2025-09-27 06:50:37,2025-09-27 07:17:37,13.66,158.26,Wallet,1.3,2,
1928,1928,2025-09-18 00:19:07,2025-09-18 00:51:07,16.42,246.19,Wallet,1.16,2,
1929,1929,2025-09-28 03:22:35,2025-09-28 03:27:35,2.56,28.2,Wallet,1.39,2,
1933,1933,2025-08-02 08:40:03,2025-08-02 08:57:03,8.6,99.88,Card,1.18,3,
1935,1935,2025-04-19 09:37:42,2025-04-19 10:24:42,23.71,318.6,Cash,1.32,1,
1936,1936,2025-06-14 13:07:59,2025-06-14 13:56:59,24.83,339.56,Wallet,1.43,0,
1937,1937,2025-05-02 17:12:41,2025-05-02 17:21:41,4.59,64.61,Cash,1.38,3,
1938,1938,2025-05-11 13:47:37,2025-05-11 14:19:37,16.24,211.5,Cash,1.22,2,
1939,1939,2025-08-29 06:47:11,2025-08-29 07:20:11,16.63,234.47,Wallet,1.25,0,
1940,1940,2025-08-12 05:49:27,2025-08-12 06:32:27,21.66,301.11,Wallet,1.12,2,
1942,1942,2025-09-17 17:36:43,2025-09-17 18:08:43,16.02,193.26,Cash,1.31,3,
1945,1945,2025-04-23 16:11:46,2025-04-23 16:39:46,14.04,145.64,Card,1.09,0,
1946,1946,2025-09-28 19:03:21,2025-09-28 19:41:21,19.29,193.66,Card,1.07,1,
1948,1948,2025-06-08 16:07:29,2025-06-08 16:31:29,12.43,171.64,Cash,1.44,0,
1949,1949,2025-04-15 01:59:47,2025-04-15 02:34:47,17.97,183.46,Cash,1.25,2,
1951,1951,2025-07-18 05:00:42,2025-07-18 05:39:42,19.83,220.7,Wallet,1.37,3,
1952,1952,2025-04-17 17:19:55,2025-04-17 18:05:55,23.43,337.07,Cash,1.39,0,
1953,1953,2025-07-18 21:52:23,2025-07-18 22:41:23,24.6,350.91,Card,1.17,1,
1954,1954,2025-08-03 17:41:26,2025-08-03 18:11:26,15.4,183.68,Cash,1.05,3,
1955,1955,2025-09-14 11:20:22,2025-09-14 11:48:22,14.28,210.82,Wallet,1.28,0,
1957,1957,2025-10-02 00:40:23,2025-10-02 00:59:23,9.76,97.86,Cash,1.27,1,
1958,1958,2025-08-12 23:35:33,2025-08-13 00:07:33,16.4,184.35,Wallet,1.09,3,
1960,1960,2025-06-30 09:29:39,2025-06-30 09:34:39,2.83,36.33,Wallet,1.2,2,
1961,1961,2025-09-03 02:42:13,2025-09-03 03:11:13,14.65,174.68,Wallet,1.17,1,
1962,1962,2025-04-24 07:17:21,2025-04-24 07:54:21,18.96,202.81,Card,1.06,1,
1963,1963,2025-09-16 04:59:10,2025-09-16 05:23:10,12.41,136.0,Wallet,1.24,3,
1964,1964,2025-06-24 07:11:35,2025-06-24 07:46:35,17.92,181.84,Cash,1.42,0,
1965,1965,2025-08-18 02:43:25,2025-08-18 03:11:25,14.36,177.12,Cash,1.44,0,
1967,1967,2025-07-01 09:17:25,2025-07-01 09:45:25,14.29,176.23,Wallet,1.38,2,
1968,1968,2025-08-09 12:06:40,2025-08-09 12:28:40,11.37,122.32,Card,1.43,0,
1969,1969,2025-08-26 20:50:12,2025-08-26 21:09:12,9.55,104.8,Card,1.46,0,
1970,1970,2025-10-06 21:44:51,2025-10-06 22:20:51,18.2,210.26,Cash,1.2,3,
